enrollment_id,attendance_date,status
4614,2025-10-23,Present
259,2025-10-06,Absent
3271,2025-06-08,Absent
4281,2025-03-18,Present
1111,2025-09-12,Present
3749,2025-04-16,Absent
2177,2025-01-24,Present
2764,2025-08-25,Absent
700,2025-05-16,Present
4529,2025-04-20,Present
2335,2025-03-29,Present
1851,2025-03-17,Absent
1850,2025-05-24,Absent
4650,2025-01-14,Absent
4947,2025-08-02,Absent
2476,2025-06-28,Absent
2603,2025-02-28,Absent
4406,2025-04-26,Absent
456,2025-05-27,Absent
1532,2025-02-14,Absent
4736,2025-09-02,Present
1365,2025-01-06,Present
3703,2025-02-28,Present
2588,2025-02-04,Present
1896,2025-02-08,Absent
1486,2025-07-24,Absent
2764,2025-05-17,Absent
3241,2025-02-05,Absent
4864,2025-02-15,Absent
912,2025-06-13,Absent
2413,2025-07-09,Present
23,2025-10-29,Present
2446,2025-03-24,Present
1800,2025-05-31,Absent
3481,2025-07-22,Present
3728,2025-06-15,Present
16,2025-05-18,Present
1569,2025-07-20,Absent
3376,2025-02-27,Present
1890,2025-01-21,Present
1736,2025-04-09,Present
2793,2025-05-17,Present
1992,2025-08-18,Absent
658,2025-10-30,Present
4503,2025-04-25,Absent
2172,2025-01-18,Absent
2163,2025-10-23,Present
4584,2025-11-08,Absent
1891,2025-04-02,Present
234,2025-02-07,Present
586,2025-03-04,Present
3188,2025-07-27,Absent
4332,2025-11-07,Absent
777,2025-09-18,Absent
2611,2025-02-12,Absent
2578,2025-05-21,Absent
2612,2025-08-04,Absent
3714,2025-04-20,Present
635,2025-05-25,Present
4618,2025-01-03,Absent
3892,2025-05-20,Present
3010,2025-04-04,Present
4270,2025-07-29,Absent
3896,2025-10-29,Present
1190,2025-02-23,Present
2801,2025-04-08,Absent
3214,2025-07-18,Absent
2245,2025-11-03,Present
1676,2025-04-09,Absent
293,2025-03-26,Absent
691,2025-07-04,Absent
4001,2025-01-28,Absent
2318,2025-03-05,Absent
3629,2025-03-02,Present
3855,2025-05-20,Present
647,2025-01-09,Present
3151,2025-05-10,Present
4349,2025-03-19,Absent
1836,2025-09-21,Absent
2422,2025-01-24,Absent
1944,2025-05-24,Present
2419,2025-09-25,Absent
814,2025-06-30,Absent
3058,2025-01-15,Present
4134,2025-03-07,Absent
2748,2025-05-24,Present
991,2025-06-27,Present
4340,2025-09-23,Absent
2353,2025-04-06,Absent
3263,2025-06-24,Present
3286,2025-08-18,Present
1458,2025-06-13,Absent
4414,2025-09-20,Absent
394,2025-05-04,Absent
2186,2025-10-13,Absent
2215,2025-07-10,Absent
4618,2025-01-25,Present
3448,2025-05-18,Present
4868,2025-06-07,Absent
4508,2025-03-03,Present
630,2025-04-17,Absent
1298,2025-07-30,Absent
2650,2025-01-23,Present
2367,2025-09-06,Absent
4740,2025-01-09,Present
3412,2025-08-04,Absent
4381,2025-02-12,Absent
3856,2025-09-04,Absent
3001,2025-11-08,Present
2321,2025-04-12,Absent
2083,2025-01-08,Present
529,2025-01-17,Present
3604,2025-01-25,Present
2530,2025-02-22,Present
4488,2025-01-17,Absent
714,2025-10-15,Present
241,2025-06-23,Absent
3800,2025-09-29,Present
3129,2025-02-26,Present
1769,2025-06-16,Absent
879,2025-01-31,Present
340,2025-07-09,Present
1618,2025-04-07,Present
2019,2025-07-27,Present
3213,2025-03-07,Absent
2588,2025-03-22,Present
4952,2025-07-15,Absent
1391,2025-10-23,Present
1051,2025-07-14,Present
3968,2025-04-28,Absent
1867,2025-01-13,Absent
1166,2025-09-15,Present
2141,2025-03-12,Present
714,2025-01-30,Absent
841,2025-06-10,Absent
455,2025-10-22,Absent
3456,2025-09-17,Present
3894,2025-07-04,Absent
1737,2025-06-04,Present
2915,2025-08-28,Present
2799,2025-08-09,Absent
12,2025-10-06,Absent
2457,2025-07-11,Present
4886,2025-04-04,Present
789,2025-01-04,Present
1508,2025-02-02,Absent
4478,2025-03-01,Present
856,2025-02-19,Present
3105,2025-01-11,Absent
4745,2025-03-02,Absent
522,2025-06-26,Present
4560,2025-05-08,Present
2132,2025-09-13,Absent
61,2025-07-27,Present
3412,2025-07-18,Absent
4491,2025-08-07,Present
4245,2025-10-23,Present
22,2025-08-05,Present
4941,2025-03-31,Present
650,2025-01-03,Present
4512,2025-04-12,Absent
2191,2025-05-28,Present
336,2025-10-07,Absent
2043,2025-03-27,Absent
4950,2025-02-18,Present
610,2025-09-15,Present
3284,2025-09-20,Present
625,2025-05-03,Present
3127,2025-05-16,Absent
4906,2025-04-17,Present
3908,2025-03-01,Present
4950,2025-07-21,Absent
4207,2025-04-01,Present
2492,2025-03-24,Present
4260,2025-07-06,Absent
3270,2025-04-25,Present
1011,2025-07-21,Absent
1413,2025-06-27,Absent
1862,2025-09-04,Present
2009,2025-05-11,Present
4666,2025-10-28,Absent
931,2025-10-24,Absent
987,2025-10-30,Present
980,2025-05-09,Absent
4689,2025-03-01,Present
1845,2025-09-02,Absent
4444,2025-10-27,Present
2225,2025-01-10,Present
2738,2025-05-28,Present
4648,2025-06-08,Absent
3596,2025-09-10,Absent
4540,2025-06-09,Absent
2995,2025-10-15,Present
2779,2025-04-12,Absent
199,2025-02-02,Absent
4145,2025-05-21,Present
313,2025-10-04,Absent
2557,2025-05-22,Absent
3341,2025-06-10,Absent
517,2025-05-31,Present
1287,2025-05-26,Absent
2519,2025-04-02,Absent
2753,2025-03-10,Present
2032,2025-06-04,Absent
2108,2025-06-08,Absent
2630,2025-03-05,Present
3644,2025-01-05,Absent
2864,2025-03-03,Present
3255,2025-10-22,Present
4790,2025-09-24,Absent
1626,2025-09-04,Absent
4820,2025-07-11,Present
1132,2025-08-28,Present
1742,2025-09-29,Absent
4047,2025-03-19,Present
4556,2025-02-11,Present
4433,2025-08-17,Present
220,2025-03-01,Absent
3853,2025-10-11,Absent
3869,2025-07-10,Present
1311,2025-06-07,Present
2800,2025-02-21,Absent
1494,2025-04-01,Present
3302,2025-07-28,Absent
1182,2025-10-01,Absent
455,2025-10-12,Absent
1047,2025-05-14,Present
793,2025-08-29,Present
4187,2025-10-08,Present
4774,2025-06-11,Absent
259,2025-06-09,Present
538,2025-07-11,Present
1766,2025-09-19,Absent
4055,2025-05-10,Present
2761,2025-01-01,Absent
4403,2025-11-04,Present
4666,2025-10-02,Absent
3734,2025-02-25,Present
1648,2025-09-20,Absent
1952,2025-01-17,Absent
4901,2025-06-19,Present
692,2025-10-16,Absent
4728,2025-09-03,Present
1120,2025-09-21,Absent
3383,2025-07-11,Absent
3741,2025-09-19,Absent
3113,2025-05-02,Absent
922,2025-10-16,Absent
1158,2025-10-19,Absent
4755,2025-05-30,Present
1883,2025-08-29,Present
4527,2025-03-05,Present
2359,2025-05-17,Absent
1818,2025-06-06,Absent
112,2025-03-17,Present
4951,2025-06-12,Absent
451,2025-03-30,Present
1811,2025-08-06,Present
4636,2025-09-20,Absent
3904,2025-02-11,Absent
2409,2025-06-28,Absent
395,2025-01-06,Absent
2930,2025-05-10,Absent
3117,2025-05-11,Present
3623,2025-06-04,Present
300,2025-01-02,Present
1316,2025-01-12,Absent
2850,2025-05-25,Absent
2846,2025-07-25,Present
4702,2025-10-09,Absent
1818,2025-03-02,Absent
2461,2025-01-07,Absent
1349,2025-06-30,Present
764,2025-08-02,Present
3100,2025-03-06,Present
1412,2025-01-29,Absent
877,2025-07-16,Absent
80,2025-09-09,Absent
2776,2025-09-15,Present
2736,2025-05-19,Absent
2528,2025-04-01,Absent
4439,2025-09-21,Absent
2385,2025-04-30,Absent
3736,2025-09-06,Present
4691,2025-06-30,Absent
1152,2025-03-18,Absent
3531,2025-11-07,Absent
1997,2025-02-10,Present
147,2025-03-07,Absent
236,2025-11-09,Absent
4838,2025-09-12,Present
11,2025-11-10,Absent
3665,2025-04-24,Present
3097,2025-11-10,Absent
1033,2025-06-11,Present
1089,2025-05-07,Present
308,2025-08-23,Present
3458,2025-11-10,Present
1482,2025-08-17,Present
3755,2025-07-18,Present
2127,2025-05-11,Present
4775,2025-09-01,Absent
3271,2025-10-14,Absent
2495,2025-10-12,Absent
238,2025-08-14,Absent
3005,2025-10-16,Present
1243,2025-02-10,Present
2477,2025-09-19,Absent
29,2025-01-07,Present
808,2025-02-01,Present
1524,2025-05-22,Absent
1037,2025-02-13,Absent
4151,2025-08-30,Present
4362,2025-10-12,Present
30,2025-11-03,Absent
2075,2025-07-15,Absent
909,2025-10-29,Present
1125,2025-01-04,Absent
1996,2025-05-18,Absent
3309,2025-08-07,Present
356,2025-05-03,Present
3169,2025-05-18,Present
3752,2025-02-26,Present
3432,2025-09-20,Absent
712,2025-11-06,Present
4028,2025-04-30,Absent
1057,2025-06-15,Absent
2357,2025-05-22,Present
3354,2025-08-05,Absent
4899,2025-08-03,Present
2247,2025-07-26,Present
1403,2025-01-03,Present
2844,2025-09-14,Absent
4560,2025-07-08,Absent
3692,2025-04-02,Absent
4173,2025-05-01,Present
4475,2025-10-23,Present
4565,2025-01-05,Present
2003,2025-08-14,Present
1523,2025-01-14,Present
1997,2025-02-06,Absent
3135,2025-07-29,Present
1203,2025-03-29,Absent
2248,2025-08-16,Present
3987,2025-03-05,Absent
3409,2025-01-17,Present
4521,2025-02-06,Present
3130,2025-07-03,Absent
2514,2025-05-14,Present
1590,2025-10-07,Present
2586,2025-09-12,Absent
916,2025-06-02,Absent
1112,2025-02-05,Present
4026,2025-02-13,Present
4554,2025-09-26,Present
2247,2025-07-31,Present
3970,2025-02-11,Present
1974,2025-07-20,Absent
3793,2025-09-20,Present
4229,2025-08-16,Present
359,2025-10-04,Present
3238,2025-02-24,Present
618,2025-08-21,Absent
1202,2025-09-01,Absent
3136,2025-10-02,Absent
1775,2025-06-24,Absent
3130,2025-06-08,Absent
2421,2025-02-08,Absent
2781,2025-06-04,Present
2228,2025-06-04,Absent
2774,2025-05-29,Present
1199,2025-01-30,Present
439,2025-02-08,Present
1722,2025-07-08,Present
4568,2025-05-07,Absent
4004,2025-08-22,Present
771,2025-03-24,Present
4221,2025-11-02,Present
1358,2025-07-02,Present
1999,2025-09-14,Present
4665,2025-03-14,Present
3466,2025-01-02,Present
1411,2025-06-13,Absent
3330,2025-10-24,Present
1142,2025-06-24,Absent
1683,2025-07-02,Present
2663,2025-05-14,Present
4475,2025-10-30,Absent
1713,2025-06-05,Present
1937,2025-03-14,Present
709,2025-01-25,Absent
1408,2025-01-24,Absent
3312,2025-10-20,Present
313,2025-03-15,Absent
610,2025-05-07,Present
3131,2025-10-22,Present
1598,2025-06-23,Absent
4176,2025-07-09,Absent
4032,2025-10-06,Present
587,2025-01-28,Present
3915,2025-05-06,Absent
3955,2025-01-12,Absent
1283,2025-06-18,Absent
4069,2025-09-30,Present
903,2025-03-31,Present
885,2025-10-31,Present
4612,2025-09-07,Absent
4500,2025-06-02,Absent
3479,2025-01-15,Present
984,2025-08-24,Absent
767,2025-01-06,Absent
4690,2025-09-08,Present
1242,2025-03-26,Absent
332,2025-11-10,Present
3780,2025-01-08,Present
2924,2025-09-07,Present
881,2025-08-12,Present
3735,2025-10-13,Absent
848,2025-04-13,Present
1318,2025-06-17,Absent
3564,2025-03-27,Absent
4405,2025-01-06,Absent
2788,2025-10-02,Absent
1122,2025-01-10,Absent
971,2025-04-19,Absent
1661,2025-09-07,Absent
423,2025-03-21,Present
136,2025-03-04,Present
2406,2025-02-14,Absent
1508,2025-03-27,Absent
980,2025-08-20,Present
4936,2025-05-26,Present
637,2025-04-29,Absent
3399,2025-08-02,Present
4056,2025-06-15,Absent
2159,2025-07-31,Absent
4825,2025-03-03,Absent
4985,2025-01-31,Absent
2243,2025-07-07,Present
3477,2025-03-07,Present
4556,2025-03-22,Absent
4954,2025-04-10,Absent
3159,2025-08-18,Present
4237,2025-05-16,Present
190,2025-09-17,Present
4266,2025-10-28,Absent
1568,2025-08-24,Present
3160,2025-09-24,Absent
2215,2025-06-07,Absent
1141,2025-01-27,Absent
4416,2025-02-05,Present
4366,2025-09-24,Present
1943,2025-01-21,Present
3021,2025-01-02,Absent
1463,2025-06-01,Present
2080,2025-10-21,Absent
1797,2025-01-24,Present
4694,2025-07-25,Absent
1496,2025-10-05,Present
4656,2025-10-02,Absent
1671,2025-06-29,Absent
1100,2025-06-03,Absent
888,2025-10-16,Present
4158,2025-05-05,Present
2816,2025-05-28,Absent
326,2025-07-10,Present
2440,2025-08-06,Absent
2988,2025-02-21,Present
1612,2025-10-20,Absent
4890,2025-10-12,Absent
2349,2025-06-25,Absent
4519,2025-03-18,Present
2433,2025-03-04,Present
2770,2025-09-02,Present
1062,2025-06-09,Present
2748,2025-08-01,Present
1459,2025-06-04,Present
4542,2025-08-05,Absent
3401,2025-10-29,Absent
4712,2025-05-20,Absent
481,2025-10-20,Absent
190,2025-09-26,Present
1851,2025-04-29,Present
426,2025-10-22,Absent
3285,2025-04-02,Absent
266,2025-09-06,Present
177,2025-07-08,Absent
370,2025-07-01,Absent
1382,2025-10-03,Present
3545,2025-11-07,Absent
1888,2025-08-31,Absent
3111,2025-10-09,Present
943,2025-08-27,Absent
148,2025-06-09,Absent
612,2025-03-21,Absent
3681,2025-07-05,Absent
4531,2025-09-30,Present
2946,2025-05-24,Absent
2738,2025-09-25,Present
3,2025-05-08,Absent
908,2025-07-07,Present
2964,2025-07-15,Absent
1610,2025-07-12,Present
1475,2025-06-17,Absent
32,2025-02-18,Present
618,2025-03-27,Absent
3567,2025-06-03,Absent
1703,2025-11-06,Present
2589,2025-02-12,Absent
328,2025-11-05,Absent
4374,2025-01-11,Present
1077,2025-06-07,Absent
1518,2025-09-30,Absent
46,2025-01-16,Present
3206,2025-11-05,Present
487,2025-06-21,Absent
636,2025-05-13,Present
3780,2025-06-07,Present
66,2025-08-05,Present
1400,2025-01-28,Present
1706,2025-08-28,Present
2538,2025-05-14,Absent
2120,2025-08-02,Absent
2953,2025-05-22,Present
2404,2025-09-01,Present
2753,2025-01-06,Absent
2860,2025-08-26,Present
1055,2025-01-04,Absent
3387,2025-01-15,Absent
1012,2025-10-14,Present
950,2025-10-14,Present
1375,2025-10-12,Present
1045,2025-02-27,Present
1606,2025-10-13,Present
4170,2025-04-28,Present
4353,2025-01-04,Absent
2179,2025-10-25,Present
919,2025-08-02,Present
3805,2025-08-13,Present
3731,2025-05-08,Present
2228,2025-10-11,Absent
3485,2025-06-05,Absent
971,2025-05-25,Absent
1500,2025-04-23,Absent
1962,2025-08-26,Absent
4780,2025-09-10,Absent
3830,2025-01-13,Absent
1028,2025-06-20,Absent
2038,2025-03-24,Absent
2628,2025-04-11,Present
4607,2025-05-09,Present
4054,2025-10-24,Present
4102,2025-05-09,Absent
4211,2025-08-18,Absent
4401,2025-02-21,Absent
3271,2025-03-27,Absent
3378,2025-10-10,Absent
1006,2025-06-24,Present
4666,2025-07-12,Absent
3397,2025-05-17,Present
2319,2025-06-13,Present
1247,2025-03-16,Absent
1858,2025-10-21,Absent
3902,2025-09-20,Present
2286,2025-08-22,Absent
2294,2025-01-12,Present
4744,2025-03-18,Absent
3149,2025-03-09,Absent
620,2025-08-27,Present
4673,2025-09-01,Absent
1137,2025-04-27,Absent
4821,2025-07-14,Present
1222,2025-09-21,Present
918,2025-06-12,Present
1884,2025-11-07,Present
2846,2025-02-21,Absent
2182,2025-01-25,Absent
420,2025-05-25,Present
2785,2025-09-16,Present
1691,2025-09-02,Absent
102,2025-09-29,Present
1553,2025-02-06,Absent
3702,2025-10-19,Absent
2307,2025-05-30,Present
3102,2025-02-13,Absent
2598,2025-09-30,Absent
3234,2025-10-15,Absent
4721,2025-11-04,Present
3837,2025-07-31,Present
3062,2025-02-25,Present
3174,2025-09-11,Absent
4283,2025-08-09,Absent
2419,2025-08-17,Present
2464,2025-07-20,Absent
558,2025-06-11,Present
2269,2025-07-14,Present
1511,2025-06-11,Absent
943,2025-09-18,Present
3411,2025-04-06,Absent
3776,2025-09-16,Present
358,2025-10-15,Present
4075,2025-03-20,Present
2657,2025-03-31,Present
3507,2025-09-20,Present
2725,2025-07-07,Present
1780,2025-10-10,Absent
2550,2025-04-08,Present
4125,2025-09-18,Absent
737,2025-10-25,Present
3914,2025-01-03,Present
2753,2025-09-11,Absent
2035,2025-07-05,Present
4165,2025-06-04,Present
2989,2025-03-24,Present
2763,2025-04-14,Present
3014,2025-10-25,Absent
137,2025-01-15,Present
3339,2025-04-21,Present
3680,2025-08-01,Absent
2219,2025-08-29,Present
4210,2025-08-23,Present
2991,2025-10-12,Absent
488,2025-01-24,Present
1863,2025-04-29,Present
4819,2025-06-15,Present
2718,2025-02-09,Absent
394,2025-10-15,Present
2747,2025-10-07,Absent
2043,2025-03-05,Present
2080,2025-08-10,Present
2525,2025-08-29,Absent
1480,2025-04-07,Present
4459,2025-11-10,Absent
2758,2025-10-02,Present
3241,2025-01-04,Absent
4396,2025-01-14,Absent
4498,2025-03-09,Present
3152,2025-01-25,Present
1691,2025-04-21,Absent
3587,2025-06-02,Absent
364,2025-10-29,Absent
2972,2025-04-09,Absent
2711,2025-11-01,Present
4428,2025-01-18,Absent
455,2025-05-18,Absent
1834,2025-07-13,Absent
872,2025-07-23,Present
1706,2025-03-15,Present
4857,2025-02-24,Present
1513,2025-05-28,Absent
2745,2025-06-19,Present
1628,2025-08-21,Absent
3390,2025-02-26,Absent
968,2025-05-28,Absent
1620,2025-08-20,Present
644,2025-07-05,Present
1919,2025-07-13,Absent
4635,2025-02-28,Absent
3132,2025-10-23,Absent
4779,2025-02-08,Present
4030,2025-01-04,Present
3334,2025-08-26,Present
3713,2025-08-09,Absent
1724,2025-02-26,Absent
2783,2025-07-10,Absent
3989,2025-10-04,Present
875,2025-04-05,Present
3063,2025-07-10,Present
3272,2025-04-05,Absent
1678,2025-02-17,Present
4792,2025-03-10,Present
3202,2025-06-22,Present
1815,2025-09-02,Present
4396,2025-01-30,Present
3617,2025-08-14,Absent
87,2025-09-11,Present
2123,2025-07-10,Absent
954,2025-06-13,Absent
3577,2025-01-03,Absent
4081,2025-07-16,Present
4128,2025-08-18,Absent
9,2025-08-04,Present
1849,2025-10-07,Present
2127,2025-10-15,Present
3738,2025-10-10,Present
4364,2025-10-26,Present
936,2025-02-11,Absent
4987,2025-09-12,Present
2993,2025-07-28,Present
4615,2025-09-21,Absent
4121,2025-07-11,Absent
781,2025-01-27,Present
1178,2025-04-07,Present
2788,2025-10-27,Absent
2160,2025-04-25,Present
3262,2025-05-07,Present
1656,2025-01-05,Absent
930,2025-01-24,Present
4245,2025-04-17,Present
4449,2025-06-08,Absent
3494,2025-06-07,Absent
3212,2025-06-22,Absent
3865,2025-10-02,Absent
3946,2025-02-26,Absent
4724,2025-10-03,Present
4232,2025-01-17,Absent
1425,2025-06-19,Absent
43,2025-01-22,Absent
948,2025-04-17,Present
3584,2025-09-20,Present
3131,2025-06-22,Absent
3023,2025-05-23,Absent
4875,2025-04-06,Absent
587,2025-05-09,Absent
1807,2025-01-16,Present
2767,2025-11-01,Absent
2763,2025-02-03,Present
4002,2025-03-28,Absent
3782,2025-03-23,Absent
3585,2025-04-29,Present
3993,2025-01-30,Absent
996,2025-10-28,Absent
4982,2025-04-19,Absent
4341,2025-02-18,Present
2228,2025-07-13,Absent
2965,2025-09-27,Absent
4760,2025-09-27,Absent
4735,2025-07-27,Absent
2690,2025-03-02,Absent
3995,2025-01-05,Present
2765,2025-05-25,Absent
2215,2025-04-11,Absent
439,2025-04-12,Present
1684,2025-04-03,Absent
174,2025-10-19,Present
3375,2025-07-03,Present
4196,2025-06-08,Absent
1717,2025-03-24,Absent
3857,2025-02-07,Absent
116,2025-03-17,Absent
4548,2025-05-17,Absent
2189,2025-10-26,Absent
1328,2025-08-30,Absent
3343,2025-04-16,Absent
4632,2025-02-17,Absent
3719,2025-06-06,Absent
1695,2025-09-04,Absent
4578,2025-03-08,Absent
173,2025-03-08,Present
469,2025-05-27,Absent
2519,2025-01-25,Absent
12,2025-03-23,Present
3599,2025-07-01,Absent
4708,2025-06-15,Present
4275,2025-05-04,Present
4946,2025-08-19,Absent
1178,2025-05-02,Present
3028,2025-03-06,Present
3935,2025-10-01,Absent
939,2025-03-26,Present
963,2025-04-21,Absent
4386,2025-09-26,Present
1712,2025-05-06,Absent
43,2025-10-24,Present
3171,2025-07-12,Present
57,2025-03-31,Absent
2958,2025-03-15,Present
2032,2025-01-27,Present
2076,2025-03-04,Absent
4099,2025-10-16,Absent
2826,2025-03-02,Absent
2226,2025-09-30,Present
1633,2025-11-05,Absent
860,2025-08-20,Present
4760,2025-07-14,Absent
4335,2025-03-11,Present
1522,2025-01-18,Absent
4978,2025-03-20,Present
3328,2025-05-31,Present
1025,2025-11-08,Present
417,2025-06-10,Absent
3657,2025-10-20,Absent
3831,2025-04-08,Present
4814,2025-01-29,Present
4769,2025-01-21,Present
1890,2025-03-12,Absent
4386,2025-01-19,Absent
1193,2025-05-11,Present
4228,2025-06-22,Present
3907,2025-07-05,Present
2094,2025-02-03,Absent
161,2025-03-27,Absent
2214,2025-11-03,Present
207,2025-06-16,Present
2489,2025-07-23,Absent
3983,2025-06-03,Absent
3817,2025-03-17,Present
1563,2025-04-18,Absent
2056,2025-09-20,Absent
880,2025-10-09,Absent
4745,2025-08-14,Present
2772,2025-07-09,Present
4269,2025-06-12,Present
3034,2025-03-28,Present
3257,2025-10-08,Absent
4079,2025-04-20,Absent
2202,2025-09-13,Absent
4254,2025-10-09,Absent
631,2025-09-10,Absent
3245,2025-07-16,Present
2726,2025-05-21,Present
3514,2025-04-10,Present
2261,2025-04-27,Present
1256,2025-05-07,Absent
1332,2025-03-11,Present
988,2025-04-16,Absent
3251,2025-10-20,Absent
4732,2025-02-07,Present
2378,2025-02-05,Absent
632,2025-09-12,Present
4899,2025-04-30,Absent
2982,2025-02-23,Absent
3413,2025-04-06,Absent
974,2025-09-29,Present
4397,2025-04-01,Absent
2714,2025-05-03,Absent
2195,2025-02-18,Absent
3241,2025-04-21,Present
154,2025-01-30,Present
2719,2025-10-23,Present
3054,2025-07-31,Absent
1649,2025-07-23,Absent
3516,2025-08-11,Absent
4803,2025-05-15,Present
1076,2025-04-23,Present
2653,2025-09-11,Present
3484,2025-02-06,Present
982,2025-07-12,Absent
1717,2025-05-25,Absent
351,2025-09-06,Absent
993,2025-01-28,Absent
646,2025-05-10,Absent
2127,2025-04-01,Present
4394,2025-03-14,Present
4952,2025-08-19,Absent
1055,2025-06-05,Present
589,2025-04-26,Present
3452,2025-07-01,Present
611,2025-04-28,Absent
94,2025-07-17,Absent
462,2025-09-21,Absent
283,2025-04-16,Present
4458,2025-01-18,Present
4639,2025-05-07,Absent
4764,2025-10-03,Present
1249,2025-05-21,Present
400,2025-06-06,Absent
3702,2025-05-03,Absent
1663,2025-02-07,Present
4249,2025-02-12,Absent
3353,2025-08-11,Present
2189,2025-09-25,Present
2320,2025-01-19,Present
1984,2025-10-24,Present
1378,2025-03-10,Absent
2825,2025-03-25,Present
3200,2025-10-13,Absent
4920,2025-09-07,Present
758,2025-05-09,Present
3976,2025-02-22,Absent
936,2025-03-20,Present
37,2025-07-24,Absent
1767,2025-10-03,Present
69,2025-07-05,Absent
3529,2025-09-14,Present
297,2025-01-31,Absent
2927,2025-05-11,Absent
2728,2025-04-13,Absent
